,Date,Year,Month,Country_id,Precipitation,SPI
443,1937-12-31,1937,December,NAM,50.37,-0.6854351094428115
444,1938-01-31,1938,January,NAM,86.31,-0.7836135750938464
445,1938-02-28,1938,February,NAM,57.91,0.31760464624874796
446,1938-03-31,1938,March,NAM,15.7,1.4465702218666392
447,1938-04-30,1938,April,NAM,32.03,-0.9175469852467577
448,1938-05-31,1938,May,NAM,16.67,-2.8176031328749334
449,1938-06-30,1938,June,NAM,3.64,-1.7158593101530748
450,1938-07-31,1938,July,NAM,1.65,-1.3968836368100461
451,1938-08-31,1938,August,NAM,0.07,0.931552783120658
452,1938-09-30,1938,September,NAM,0.41,0.727485259734236
453,1938-10-31,1938,October,NAM,12.74,-0.6627856234228532
454,1938-11-30,1938,November,NAM,70.54,-3.656644781148548
455,1938-12-31,1938,December,NAM,37.03,0.06307025040782459
456,1939-01-31,1939,January,NAM,39.23,0.656375773673456
457,1939-02-28,1939,February,NAM,38.0,0.9655105942773025
458,1939-03-31,1939,March,NAM,103.02,-1.6847924454325771
459,1939-04-30,1939,April,NAM,14.8,0.4597313902190709
460,1939-05-31,1939,May,NAM,6.7,-0.575278994653098
461,1939-06-30,1939,June,NAM,2.45,-0.8555696689088075
462,1939-07-31,1939,July,NAM,2.42,-2.5130727315063757
463,1939-08-31,1939,August,NAM,2.97,-3.3780302306834153
464,1939-09-30,1939,September,NAM,1.31,0.3208790968053801
465,1939-10-31,1939,October,NAM,21.69,-2.2010044972083285
466,1939-11-30,1939,November,NAM,30.25,-0.5126183953551156
467,1939-12-31,1939,December,NAM,55.5,-0.9732786248876215
468,1940-01-31,1940,January,NAM,65.28,-0.14038978570182503
469,1940-02-29,1940,February,NAM,55.27,0.40351482720281023
470,1940-03-31,1940,March,NAM,64.2,-0.29267725138132245
471,1940-04-30,1940,April,NAM,21.5,-0.07583245862718856
472,1940-05-31,1940,May,NAM,0.3,0.8641266708052517
473,1940-06-30,1940,June,NAM,3.36,-1.5134382180955999
474,1940-07-31,1940,July,NAM,0.5,0.27015202410005634
475,1940-08-31,1940,August,NAM,0.07,0.931552783120658
476,1940-09-30,1940,September,NAM,6.07,-1.8296157204627903
477,1940-10-31,1940,October,NAM,7.33,0.26702042207205406
478,1940-11-30,1940,November,NAM,15.44,0.6430785709789805
479,1940-12-31,1940,December,NAM,46.39,-0.4621179181230566
480,1941-01-31,1941,January,NAM,45.25,0.4722479937333718
481,1941-02-28,1941,February,NAM,41.74,0.8438045045923805
482,1941-03-31,1941,March,NAM,13.93,1.5100437894470287
483,1941-04-30,1941,April,NAM,17.37,0.2542986899899833
484,1941-05-31,1941,May,NAM,0.62,0.7921563875323342
485,1941-06-30,1941,June,NAM,1.29,-0.016968001813555254
486,1941-07-31,1941,July,NAM,0.25,0.6325510808196438
487,1941-08-31,1941,August,NAM,0.5,0.29254564659108856
488,1941-09-30,1941,September,NAM,0.62,0.6326104883841694
489,1941-10-31,1941,October,NAM,18.61,-1.6716509629894158
490,1941-11-30,1941,November,NAM,3.43,1.5802777989109515
491,1941-12-31,1941,December,NAM,19.47,1.0483591648738797
492,1942-01-31,1942,January,NAM,27.43,1.017290691163986
493,1942-02-28,1942,February,NAM,107.56,-1.2980925069214047
494,1942-03-31,1942,March,NAM,70.77,-0.5282825276542935
495,1942-04-30,1942,April,NAM,37.83,-1.3811694215614299
496,1942-05-31,1942,May,NAM,3.6,0.12193312455329015
497,1942-06-30,1942,June,NAM,0.99,0.1999117396765962
498,1942-07-31,1942,July,NAM,0.09,0.8644864771201799
499,1942-08-31,1942,August,NAM,0.23,0.6937826858073298
500,1942-09-30,1942,September,NAM,2.46,-0.19867322249260216
501,1942-10-31,1942,October,NAM,21.3,-2.1339759652780113
502,1942-11-30,1942,November,NAM,18.08,0.4370664176284057
503,1942-12-31,1942,December,NAM,70.1,-1.7924823920404913
504,1943-01-31,1943,January,NAM,28.9,0.9723292565274541
505,1943-02-28,1943,February,NAM,31.06,1.1913502366338151
506,1943-03-31,1943,March,NAM,45.34,0.38365692068994667
507,1943-04-30,1943,April,NAM,41.16,-1.647352647928302
508,1943-05-31,1943,May,NAM,1.5,0.5942381085318111
509,1943-06-30,1943,June,NAM,0.12,0.8288629899980352
510,1943-07-31,1943,July,NAM,0.32,0.5310793449381593
511,1943-08-31,1943,August,NAM,1.44,-1.1043536751247145
512,1943-09-30,1943,September,NAM,1.24,0.3525040205887356
513,1943-10-31,1943,October,NAM,1.32,1.2999472859212948
514,1943-11-30,1943,November,NAM,30.72,-0.5492948014440436
515,1943-12-31,1943,December,NAM,75.47,-2.0937922707809653
516,1944-01-31,1944,January,NAM,125.96,-1.9963488698819416
517,1944-02-29,1944,February,NAM,88.41,-0.6749182776523527
518,1944-03-31,1944,March,NAM,47.44,0.30834929813694234
519,1944-04-30,1944,April,NAM,1.88,1.4924903345614102
520,1944-05-31,1944,May,NAM,2.12,0.4547956846905335
521,1944-06-30,1944,June,NAM,0.79,0.34449823400336377
522,1944-07-31,1944,July,NAM,0.53,0.22666413729370583
523,1944-08-31,1944,August,NAM,0.59,0.1587999668523415
524,1944-09-30,1944,September,NAM,0.84,0.5332178707793382
525,1944-10-31,1944,October,NAM,5.07,0.6554421712067103
526,1944-11-30,1944,November,NAM,18.37,0.4144362947224711
527,1944-12-31,1944,December,NAM,24.45,0.7689321264888594
528,1945-01-31,1945,January,NAM,36.79,0.7310056379681079
529,1945-02-28,1945,February,NAM,46.95,0.6742620641489466
530,1945-03-31,1945,March,NAM,49.43,0.23698636057480943
531,1945-04-30,1945,April,NAM,6.54,1.1199936874534149
532,1945-05-31,1945,May,NAM,1.49,0.5964871798840897
533,1945-06-30,1945,June,NAM,0.18,0.785487041700005
534,1945-07-31,1945,July,NAM,0.6,0.12519240141222138
535,1945-08-31,1945,August,NAM,0.15,0.8126677344639939
536,1945-09-30,1945,September,NAM,0.13,0.8539849548676577
537,1945-10-31,1945,October,NAM,2.55,1.088549608294911
538,1945-11-30,1945,November,NAM,54.99,-2.443201983951033
539,1945-12-31,1945,December,NAM,66.47,-1.5888036471935794
540,1946-01-31,1946,January,NAM,27.86,1.0041387068825516
541,1946-02-28,1946,February,NAM,25.74,1.3644722679503352
542,1946-03-31,1946,March,NAM,14.36,1.494623657209985
543,1946-04-30,1946,April,NAM,10.47,0.8058495193988177
544,1946-05-31,1946,May,NAM,0.68,0.7786619594186621
545,1946-06-30,1946,June,NAM,0.05,0.879468263012404
546,1946-07-31,1946,July,NAM,0.09,0.8644864771201799
547,1946-08-31,1946,August,NAM,0.1,0.886970889874409
548,1946-09-30,1946,September,NAM,1.85,0.07691539904806666
549,1946-10-31,1946,October,NAM,4.34,0.7809058335378162
550,1946-11-30,1946,November,NAM,14.78,0.6945816093166242
551,1946-12-31,1946,December,NAM,46.63,-0.47558428141872033
552,1947-01-31,1947,January,NAM,56.69,0.1223440398272984
553,1947-02-28,1947,February,NAM,75.84,-0.26586866606425996
554,1947-03-31,1947,March,NAM,67.71,-0.4185485633627725
555,1947-04-30,1947,April,NAM,24.0,-0.2756697156593749
556,1947-05-31,1947,May,NAM,2.6,0.3468402597811573
557,1947-06-30,1947,June,NAM,2.12,-0.6170019532696409
558,1947-07-31,1947,July,NAM,0.21,0.6905349298947779
559,1947-08-31,1947,August,NAM,0.11,0.872110258792326
560,1947-09-30,1947,September,NAM,2.72,-0.31613722511649395
561,1947-10-31,1947,October,NAM,3.14,0.9871474702464831
562,1947-11-30,1947,November,NAM,15.5,0.6383964765846492
563,1947-12-31,1947,December,NAM,55.16,-0.9542012768854311
564,1948-01-31,1948,January,NAM,45.52,0.46398977104502903
565,1948-02-29,1948,February,NAM,91.14,-0.7637572147753038
566,1948-03-31,1948,March,NAM,32.0,0.8620396277647469
567,1948-04-30,1948,April,NAM,13.07,0.5980187720853439
568,1948-05-31,1948,May,NAM,3.35,0.17815990836025694
569,1948-06-30,1948,June,NAM,0.03,0.8939269124450807
570,1948-07-31,1948,July,NAM,1.0,-0.45464608933911865
571,1948-08-31,1948,August,NAM,0.21,0.7235039479714959
572,1948-09-30,1948,September,NAM,0.11,0.8630206473771878
573,1948-10-31,1948,October,NAM,5.67,0.5523213528523768
574,1948-11-30,1948,November,NAM,34.75,-0.8637754749299591
575,1948-12-31,1948,December,NAM,11.96,1.4697441163340204
576,1949-01-31,1949,January,NAM,52.46,0.25172286194466637
577,1949-02-28,1949,February,NAM,30.01,1.2255190586041809
578,1949-03-31,1949,March,NAM,97.86,-1.499750858588052
579,1949-04-30,1949,April,NAM,29.35,-0.703321445708254
580,1949-05-31,1949,May,NAM,0.9,0.7291823896685314
581,1949-06-30,1949,June,NAM,1.23,0.02640794648447507
582,1949-07-31,1949,July,NAM,0.1,0.8499905148513964
583,1949-08-31,1949,August,NAM,0.61,0.12907870468817545
584,1949-09-30,1949,September,NAM,0.24,0.804288646065242
585,1949-10-31,1949,October,NAM,3.5,0.925274979233883
586,1949-11-30,1949,November,NAM,19.0,0.3652743035819931
587,1949-12-31,1949,December,NAM,25.42,0.7145055748355522
588,1950-01-31,1950,January,NAM,88.8,-0.8597727398863395
589,1950-02-28,1950,February,NAM,120.54,-1.7204842299455454
590,1950-03-31,1950,March,NAM,118.0,-2.2219868196440093
591,1950-04-30,1950,April,NAM,47.87,-2.1837158458026904
592,1950-05-31,1950,May,NAM,21.09,-3.8116926705821053
593,1950-06-30,1950,June,NAM,1.06,0.1493064666622275
594,1950-07-31,1950,July,NAM,1.22,-0.7735572592523556
595,1950-08-31,1950,August,NAM,0.69,0.01019365603151141
596,1950-09-30,1950,September,NAM,2.58,-0.25288737754978297
597,1950-10-31,1950,October,NAM,1.38,1.2896352040858614
598,1950-11-30,1950,November,NAM,36.58,-1.006579353957062
599,1950-12-31,1950,December,NAM,77.09,-2.1846902230266947
600,1951-01-31,1951,January,NAM,30.41,0.9261443814926489
601,1951-02-28,1951,February,NAM,76.6,-0.2906003848237625
602,1951-03-31,1951,March,NAM,39.73,0.5848358552244018
603,1951-04-30,1951,April,NAM,41.91,-1.707303825037958
604,1951-05-31,1951,May,NAM,15.66,-2.590446926294787
605,1951-06-30,1951,June,NAM,1.62,-0.25553571745272186
606,1951-07-31,1951,July,NAM,0.17,0.7485187789699118
607,1951-08-31,1951,August,NAM,0.47,0.3371275398373376
608,1951-09-30,1951,September,NAM,1.74,0.1266117078504824
609,1951-10-31,1951,October,NAM,17.08,-1.4086928761858653
610,1951-11-30,1951,November,NAM,25.76,-0.16224166484599412
611,1951-12-31,1951,December,NAM,50.31,-0.6820685186188958
612,1952-01-31,1952,January,NAM,28.38,0.9882339817050029
613,1952-02-29,1952,February,NAM,112.7,-1.4653570259001476
614,1952-03-31,1952,March,NAM,6.76,1.7671655293065727
615,1952-04-30,1952,April,NAM,6.18,1.1487702524660497
616,1952-05-31,1952,May,NAM,0.47,0.8258924578165143
617,1952-06-30,1952,June,NAM,1.93,-0.47964478365921154
618,1952-07-31,1952,July,NAM,0.56,0.18317625048735528
619,1952-08-31,1952,August,NAM,0.26,0.6492007925610808
620,1952-09-30,1952,September,NAM,1.03,0.4473787919388019
621,1952-10-31,1952,October,NAM,15.19,-1.0838622983697148
622,1952-11-30,1952,November,NAM,30.9,-0.5633410846270374
623,1952-12-31,1952,December,NAM,23.76,0.8076479209638923
624,1953-01-31,1953,January,NAM,45.99,0.4496143463653215
625,1953-02-28,1953,February,NAM,112.99,-1.4747941291110103
626,1953-03-31,1953,March,NAM,40.3,0.5643952148171577
627,1953-04-30,1953,April,NAM,29.89,-0.746486293227206
628,1953-05-31,1953,May,NAM,7.69,-0.7979370585286865
629,1953-06-30,1953,June,NAM,0.06,0.8722389382960656
630,1953-07-31,1953,July,NAM,0.27,0.6035591562820769
631,1953-08-31,1953,August,NAM,0.78,-0.12355202370723581
632,1953-09-30,1953,September,NAM,1.98,0.01818339773612088
633,1953-10-31,1953,October,NAM,19.05,-1.7472728964492608
634,1953-11-30,1953,November,NAM,23.69,-0.0007094082415660813
635,1953-12-31,1953,December,NAM,66.61,-1.5966590257827165
636,1954-01-31,1954,January,NAM,70.06,-0.28659091329544667
637,1954-02-28,1954,February,NAM,86.32,-0.6069060510637198
638,1954-03-31,1954,March,NAM,133.09,-2.7631258788463136
639,1954-04-30,1954,April,NAM,26.0,-0.435539521285124
640,1954-05-31,1954,May,NAM,3.24,0.20289969323532228
641,1954-06-30,1954,June,NAM,0.03,0.8939269124450807
642,1954-07-31,1954,July,NAM,0.49,0.28464798636883987
643,1954-08-31,1954,August,NAM,0.19,0.7532252101356618
644,1954-09-30,1954,September,NAM,3.77,-0.7905110818668255
645,1954-10-31,1954,October,NAM,7.54,0.23092813564803735
646,1954-11-30,1954,November,NAM,20.82,0.22325077362061194
647,1954-12-31,1954,December,NAM,53.3,-0.8498369613440381
648,1955-01-31,1955,January,NAM,63.65,-0.09053458947220085
649,1955-02-28,1955,February,NAM,60.61,0.22974196118209306
650,1955-03-31,1955,March,NAM,68.9,-0.4612228828094755
651,1955-04-30,1955,April,NAM,24.13,-0.28606125302504853
652,1955-05-31,1955,May,NAM,2.17,0.4435503279291402
653,1955-06-30,1955,June,NAM,3.91,-1.911051077494211
654,1955-07-31,1955,July,NAM,1.08,-0.5706137874893867
655,1955-08-31,1955,August,NAM,0.36,0.5005944817402507
656,1955-09-30,1955,September,NAM,0.07,0.881092032396248
657,1955-10-31,1955,October,NAM,15.23,-1.0907370195933372
658,1955-11-30,1955,November,NAM,33.74,-0.78496021929205
659,1955-12-31,1955,December,NAM,40.9,-0.15407485773475113
660,1956-01-31,1956,January,NAM,82.09,-0.6545406130760466
661,1956-02-29,1956,February,NAM,105.25,-1.2229210985866
662,1956-03-31,1956,March,NAM,106.92,-1.8246494587453
663,1956-04-30,1956,April,NAM,16.23,0.3454244791966603
664,1956-05-31,1956,May,NAM,2.68,0.3288476889629279
665,1956-06-30,1956,June,NAM,0.23,0.7493404181183131
666,1956-07-31,1956,July,NAM,1.09,-0.5851097497581703
667,1956-08-31,1956,August,NAM,0.14,0.8275283655460769
668,1956-09-30,1956,September,NAM,4.63,-1.179045859776621
669,1956-10-31,1956,October,NAM,3.8,0.8737145700567163
670,1956-11-30,1956,November,NAM,23.78,-0.00773254983306294
671,1956-12-31,1956,December,NAM,23.11,0.8441193215563146
672,1957-01-31,1957,January,NAM,62.75,-0.06300718051105875
673,1957-02-28,1957,February,NAM,76.9,-0.3003629053867245
674,1957-03-31,1957,March,NAM,75.99,-0.7154757608574761
675,1957-04-30,1957,April,NAM,9.28,0.9009720537461385
676,1957-05-31,1957,May,NAM,4.64,-0.11197029608369155
677,1957-06-30,1957,June,NAM,0.76,0.36618620815237896
678,1957-07-31,1957,July,NAM,0.84,-0.22271069303858262
679,1957-08-31,1957,August,NAM,0.7,-0.004666975050571614
680,1957-09-30,1957,September,NAM,4.04,-0.9124929307454823
681,1957-10-31,1957,October,NAM,16.63,-1.3313522624201153
682,1957-11-30,1957,November,NAM,53.18,-2.3019588030553737
683,1957-12-31,1957,December,NAM,57.22,-1.0697875618398773
684,1958-01-31,1958,January,NAM,77.13,-0.5028340036901964
685,1958-02-28,1958,February,NAM,62.72,0.16107889988926283
686,1958-03-31,1958,March,NAM,37.11,0.6787910795524359
687,1958-04-30,1958,April,NAM,7.99,1.0040880783747466
688,1958-05-31,1958,May,NAM,3.47,0.15117105213291285
689,1958-06-30,1958,June,NAM,0.1,0.843321639430712
690,1958-07-31,1958,July,NAM,0.07,0.8934784016577468
691,1958-08-31,1958,August,NAM,0.11,0.872110258792326
692,1958-09-30,1958,September,NAM,2.83,-0.3658335339189096
693,1958-10-31,1958,October,NAM,6.03,0.49044886183977665
694,1958-11-30,1958,November,NAM,15.51,0.6376161275189273
695,1958-12-31,1958,December,NAM,46.38,-0.461556819652404
696,1959-01-31,1959,January,NAM,42.52,0.5557478009155028
697,1959-02-28,1959,February,NAM,57.05,0.345590538529238
698,1959-03-31,1959,March,NAM,31.7,0.8727978595580332
699,1959-04-30,1959,April,NAM,19.74,0.06485297032347079
700,1959-05-31,1959,May,NAM,5.78,-0.3683644302434602
701,1959-06-30,1959,June,NAM,1.93,-0.47964478365921154
702,1959-07-31,1959,July,NAM,0.21,0.6905349298947779
703,1959-08-31,1959,August,NAM,0.41,0.4262913263298357
704,1959-09-30,1959,September,NAM,0.27,0.7907351073009468
705,1959-10-31,1959,October,NAM,1.71,1.232918753990978
706,1959-11-30,1959,November,NAM,15.08,0.6711711373449679
707,1959-12-31,1959,December,NAM,30.68,0.419367779272258
708,1960-01-31,1960,January,NAM,24.23,1.1151659230258248
709,1960-02-29,1960,February,NAM,126.26,-1.9066229553460141
710,1960-03-31,1960,March,NAM,28.84,0.9753596693206965
711,1960-04-30,1960,April,NAM,17.64,0.23271626623050717
712,1960-05-31,1960,May,NAM,7.84,-0.8316731288128664
713,1960-06-30,1960,June,NAM,1.38,-0.08203192426060057
714,1960-07-31,1960,July,NAM,0.08,0.8789824393889635
715,1960-08-31,1960,August,NAM,0.42,0.41143069524775266
716,1960-09-30,1960,September,NAM,2.59,-0.25740522380454794
717,1960-10-31,1960,October,NAM,7.23,0.2842072251311096
718,1960-11-30,1960,November,NAM,24.63,-0.07406222041942209
719,1960-12-31,1960,December,NAM,21.21,0.9507280309803182
720,1961-01-31,1961,January,NAM,27.89,1.0032211265838469
721,1961-02-28,1961,February,NAM,46.58,0.6863025061765994
722,1961-03-31,1961,March,NAM,59.76,-0.13345542084068415
723,1961-04-30,1961,April,NAM,42.91,-1.7872387278508324
724,1961-05-31,1961,May,NAM,13.33,-2.066413301213857
725,1961-06-30,1961,June,NAM,10.05,-6.349856453325977
726,1961-07-31,1961,July,NAM,1.09,-0.5851097497581703
727,1961-08-31,1961,August,NAM,0.16,0.7978071033819109
728,1961-09-30,1961,September,NAM,1.27,0.3389504818244404
729,1961-10-31,1961,October,NAM,1.39,1.287916523779956
730,1961-11-30,1961,November,NAM,38.03,-1.119729968486734
731,1961-12-31,1961,December,NAM,27.96,0.5719865632897789
732,1962-01-31,1962,January,NAM,32.73,0.8551848383928159
733,1962-02-28,1962,February,NAM,73.6,-0.19297517919414606
734,1962-03-31,1962,March,NAM,12.41,1.564552163866346
735,1962-04-30,1962,April,NAM,10.01,0.8426195746927401
736,1962-05-31,1962,May,NAM,0.11,0.9068590264985463
737,1962-06-30,1962,June,NAM,0.32,0.6842764956712677
738,1962-07-31,1962,July,NAM,0.63,0.08170451460587085
739,1962-08-31,1962,August,NAM,2.6,-2.8281868806463435
740,1962-09-30,1962,September,NAM,0.42,0.7229674134794708
741,1962-10-31,1962,October,NAM,15.93,-1.2110446410067264
742,1962-11-30,1962,November,NAM,18.64,0.39336686994798054
743,1962-12-31,1962,December,NAM,20.94,0.9658776896879399
744,1963-01-31,1963,January,NAM,135.16,-2.277740161484728
745,1963-02-28,1963,February,NAM,26.03,1.355035164739472
746,1963-03-31,1963,March,NAM,87.64,-1.13325376216343
747,1963-04-30,1963,April,NAM,47.12,-2.1237646686930343
748,1963-05-31,1963,May,NAM,6.78,-0.5932715654713273
749,1963-06-30,1963,June,NAM,1.11,0.11315984308053556
750,1963-07-31,1963,July,NAM,0.8,-0.16472684396344872
751,1963-08-31,1963,August,NAM,1.74,-1.5501726075872049
752,1963-09-30,1963,September,NAM,2.6,-0.26192307005931315
753,1963-10-31,1963,October,NAM,9.44,-0.0956211224740187
754,1963-11-30,1963,November,NAM,71.77,-3.752627716232338
755,1963-12-31,1963,December,NAM,34.4,0.2106391481894719
756,1964-01-31,1964,January,NAM,22.91,1.1555394561688335
757,1964-02-29,1964,February,NAM,35.08,1.0605324610901292
758,1964-03-31,1964,March,NAM,27.59,1.0201856351260563
759,1964-04-30,1964,April,NAM,6.49,1.1239904325940584
760,1964-05-31,1964,May,NAM,1.31,0.6369704642251058
761,1964-06-30,1964,June,NAM,0.99,0.1999117396765962
762,1964-07-31,1964,July,NAM,0.41,0.4006156845191079
763,1964-08-31,1964,August,NAM,0.64,0.08449681144192636
764,1964-09-30,1964,September,NAM,0.94,0.4880394082316875
765,1964-10-31,1964,October,NAM,6.85,0.34951707675552096
766,1964-11-30,1964,November,NAM,12.95,0.8373854883437272
767,1964-12-31,1964,December,NAM,25.89,0.6881339467148777
768,1965-01-31,1965,January,NAM,43.21,0.5346434540452939
769,1965-02-28,1965,February,NAM,46.05,0.7035496258378316
770,1965-03-31,1965,March,NAM,44.04,0.43027592512752105
771,1965-04-30,1965,April,NAM,38.62,-1.4443179947836007
772,1965-05-31,1965,May,NAM,0.09,0.9113571692031038
773,1965-06-30,1965,June,NAM,0.58,0.49631405304646986
774,1965-07-31,1965,July,NAM,0.72,-0.04875914581318062
775,1965-08-31,1965,August,NAM,0.11,0.872110258792326
776,1965-09-30,1965,September,NAM,6.4,-1.9787046468700376
777,1965-10-31,1965,October,NAM,3.85,0.8651211685271886
778,1965-11-30,1965,November,NAM,30.92,-0.5649017827584814
779,1965-12-31,1965,December,NAM,15.86,1.2509157127794865
780,1966-01-31,1966,January,NAM,98.98,-1.1711383212468143
781,1966-02-28,1966,February,NAM,49.99,0.5753351891109353
782,1966-03-31,1966,March,NAM,55.83,0.0074774156513671575
783,1966-04-30,1966,April,NAM,24.4,-0.30764367678452464
784,1966-05-31,1966,May,NAM,0.12,0.9046099551462677
785,1966-06-30,1966,June,NAM,2.29,-0.7399004734473933
786,1966-07-31,1966,July,NAM,0.09,0.8644864771201799
787,1966-08-31,1966,August,NAM,0.43,0.39657006416566964
788,1966-09-30,1966,September,NAM,15.68,-6.171265971292016
789,1966-10-31,1966,October,NAM,9.26,-0.0646848769677187
790,1966-11-30,1966,November,NAM,6.08,1.373485296494655
791,1966-12-31,1966,December,NAM,53.77,-0.876208589464713
792,1967-01-31,1967,January,NAM,67.64,-0.21257276919993107
793,1967-02-28,1967,February,NAM,80.06,-0.4031947886499204
794,1967-03-31,1967,March,NAM,63.67,-0.2736710418798498
795,1967-04-30,1967,April,NAM,23.54,-0.23889966036545257
796,1967-05-31,1967,May,NAM,11.16,-1.5783648177693852
797,1967-06-30,1967,June,NAM,0.68,0.42402080588308594
798,1967-07-31,1967,July,NAM,0.09,0.8644864771201799
799,1967-08-31,1967,August,NAM,0.46,0.35198817091942053
800,1967-09-30,1967,September,NAM,1.49,0.239557864219609
801,1967-10-31,1967,October,NAM,5.92,0.5093543452047379
802,1967-11-30,1967,November,NAM,84.88,-4.775665341393715
803,1967-12-31,1967,December,NAM,49.92,-0.6601856782634424
804,1968-01-31,1968,January,NAM,50.08,0.324517565641909
805,1968-02-29,1968,February,NAM,30.89,1.1968823316194934
806,1968-03-31,1968,March,NAM,112.94,-2.040531310063913
807,1968-04-30,1968,April,NAM,11.39,0.7323094088109732
808,1968-05-31,1968,May,NAM,19.46,-3.4450940401606824
809,1968-06-30,1968,June,NAM,2.51,-0.8989456172068375
810,1968-07-31,1968,July,NAM,0.14,0.7920066657762623
811,1968-08-31,1968,August,NAM,0.13,0.8423889966281599
812,1968-09-30,1968,September,NAM,0.32,0.7681458760271215
813,1968-10-31,1968,October,NAM,3.89,0.8582464473035661
814,1968-11-30,1968,November,NAM,43.82,-1.5715520775396992
815,1968-12-31,1968,December,NAM,21.66,0.925478599800949
816,1969-01-31,1969,January,NAM,45.08,0.477447615426032
817,1969-02-28,1969,February,NAM,90.73,-0.7504151033392563
818,1969-03-31,1969,March,NAM,67.71,-0.4185485633627725
819,1969-04-30,1969,April,NAM,12.39,0.6523745059980985
820,1969-05-31,1969,May,NAM,1.8,0.526765967963451
821,1969-06-30,1969,June,NAM,0.32,0.6842764956712677
822,1969-07-31,1969,July,NAM,0.27,0.6035591562820769
823,1969-08-31,1969,August,NAM,0.18,0.7680858412177448
824,1969-09-30,1969,September,NAM,0.65,0.6190569496198743
825,1969-10-31,1969,October,NAM,5.14,0.6434114090653714
826,1969-11-30,1969,November,NAM,28.16,-0.34952544061924384
827,1969-12-31,1969,December,NAM,20.11,1.01244886275211
828,1970-01-31,1970,January,NAM,55.31,0.16455273356771621
829,1970-02-28,1970,February,NAM,61.39,0.20435940771839275
830,1970-03-31,1970,March,NAM,19.12,1.3239263794231746
831,1970-04-30,1970,April,NAM,8.01,1.002489380318489
832,1970-05-31,1970,May,NAM,0.47,0.8258924578165143
833,1970-06-30,1970,June,NAM,0.44,0.5975245990752072
834,1970-07-31,1970,July,NAM,0.2,0.7050308921635614
835,1970-08-31,1970,August,NAM,0.64,0.08449681144192636
836,1970-09-30,1970,September,NAM,0.11,0.8630206473771878
837,1970-10-31,1970,October,NAM,15.67,-1.1663589530531817
838,1970-11-30,1970,November,NAM,11.43,0.955998546333452
839,1970-12-31,1970,December,NAM,45.25,-0.39815269246865437
840,1971-01-31,1971,January,NAM,74.89,-0.4343213413869094
841,1971-02-28,1971,February,NAM,128.2,-1.9697539216531654
842,1971-03-31,1971,March,NAM,39.79,0.5826842088657445
843,1971-04-30,1971,April,NAM,18.36,0.17516313620523757
844,1971-05-31,1971,May,NAM,8.91,-1.0723237635066842
845,1971-06-30,1971,June,NAM,1.5,-0.16878382085666122
846,1971-07-31,1971,July,NAM,0.75,-0.09224703261953116
847,1971-08-31,1971,August,NAM,0.86,-0.24243707236389983
848,1971-09-30,1971,September,NAM,0.08,0.876574186141483
849,1971-10-31,1971,October,NAM,3.08,0.9974595520819165
850,1971-11-30,1971,November,NAM,12.77,0.8514317715267209
851,1971-12-31,1971,December,NAM,23.46,0.8244808750834718
852,1972-01-31,1972,January,NAM,88.47,-0.8496793566005875
853,1972-02-29,1972,February,NAM,17.36,1.6371720090090638
854,1972-03-31,1972,March,NAM,120.74,-2.3202453366893576
855,1972-04-30,1972,April,NAM,25.99,-0.4347401722569952
856,1972-05-31,1972,May,NAM,0.25,0.875372027566645
857,1972-06-30,1972,June,NAM,0.2,0.7710283922673283
858,1972-07-31,1972,July,NAM,0.16,0.7630147412386954
859,1972-08-31,1972,August,NAM,0.1,0.886970889874409
860,1972-09-30,1972,September,NAM,0.14,0.8494671086128925
861,1972-10-31,1972,October,NAM,9.73,-0.14546285134528006
862,1972-11-30,1972,November,NAM,11.01,0.9887732070937708
863,1972-12-31,1972,December,NAM,17.5,1.1588955635924518
864,1973-01-31,1973,January,NAM,22.12,1.1797024040347246
865,1973-02-28,1973,February,NAM,39.61,0.9131184005894083
866,1973-03-31,1973,March,NAM,74.68,-0.6684981486934594
867,1973-04-30,1973,April,NAM,24.66,-0.32842675151587214
868,1973-05-31,1973,May,NAM,0.56,0.8056508156460062
869,1973-06-30,1973,June,NAM,0.1,0.843321639430712
870,1973-07-31,1973,July,NAM,2.82,-3.0929112222577158
871,1973-08-31,1973,August,NAM,0.31,0.5748976371506658
872,1973-09-30,1973,September,NAM,0.09,0.8720563398867179
873,1973-10-31,1973,October,NAM,24.56,-2.6942657450032232
874,1973-11-30,1973,November,NAM,12.56,0.8678191019068802
875,1973-12-31,1973,December,NAM,42.85,-0.26348905951201823
876,1974-01-31,1974,January,NAM,179.48,-3.633312122771194
877,1974-02-28,1974,February,NAM,151.84,-2.7390405420145436
878,1974-03-31,1974,March,NAM,61.23,-0.18617075662778726
879,1974-04-30,1974,April,NAM,56.06,-2.838382699840133
880,1974-05-31,1974,May,NAM,1.22,0.657212106395614
881,1974-06-30,1974,June,NAM,1.89,-0.450727484793858
882,1974-07-31,1974,July,NAM,0.06,0.9079743639265303
883,1974-08-31,1974,August,NAM,0.85,-0.2275764412818168
884,1974-09-30,1974,September,NAM,2.46,-0.19867322249260216
885,1974-10-31,1974,October,NAM,15.02,-1.0546447331693205
886,1974-11-30,1974,November,NAM,34.92,-0.877041409047231
887,1974-12-31,1974,December,NAM,32.65,0.3088313805536858
888,1975-01-31,1975,January,NAM,46.07,0.44716746556877557
889,1975-02-28,1975,February,NAM,40.93,0.870163310112377
